step,best_idx,offset,steer,free_ahead,speed
2197,544,0.0074,0.0026,4.8726,2.8000
2198,540,0.0000,0.0000,6.9184,4.0000
2199,544,0.0074,0.0026,4.8846,2.8000
2200,542,0.0037,0.0013,6.8838,4.0000
2201,546,0.0111,0.0039,4.8966,2.8000
2202,542,0.0037,0.0013,6.8539,4.0000
2203,544,0.0074,0.0026,4.9086,2.8000
2204,540,0.0000,0.0000,6.8319,4.0000
2205,542,0.0037,0.0013,4.9206,2.8000
2206,542,0.0037,0.0013,6.7275,4.0000
2207,542,0.0037,0.0013,4.9326,2.8000
2208,542,0.0037,0.0013,6.6893,4.0000
2209,543,0.0056,0.0019,4.9446,2.8000
2210,541,0.0019,0.0006,6.6489,4.0000
2211,543,0.0056,0.0019,4.9567,2.8000
2212,540,0.0000,0.0000,6.6889,4.0000
2213,543,0.0056,0.0019,4.9687,2.8000
2214,542,0.0037,0.0013,6.5973,4.0000
2215,544,0.0074,0.0026,4.9807,2.8000
2216,542,0.0037,0.0013,6.5438,4.0000
2217,543,0.0056,0.0019,4.9927,2.8000
2218,540,0.0000,0.0000,6.5132,4.0000
2219,544,0.0074,0.0026,5.0047,2.8000
2220,540,0.0000,0.0000,6.4867,4.0000
2221,544,0.0074,0.0026,5.0167,2.8000
2222,540,0.0000,0.0000,6.4428,4.0000
2223,544,0.0074,0.0026,5.0287,2.8000
2224,542,0.0037,0.0013,6.3778,4.0000
2225,544,0.0074,0.0026,5.0407,2.8000
2226,541,0.0019,0.0006,6.3195,4.0000
2227,544,0.0074,0.0026,5.0127,2.8000
2228,543,0.0056,0.0019,4.9847,2.8000
2229,541,0.0019,0.0006,6.3187,4.0000
2230,542,0.0037,0.0013,4.9570,2.8000
2231,541,0.0019,0.0006,6.3164,4.0000
2232,542,0.0037,0.0013,4.9299,2.8000
2233,541,0.0019,0.0006,6.3396,4.0000
2234,543,0.0056,0.0019,4.9038,2.8000
2235,541,0.0019,0.0006,6.3202,4.0000
2236,543,0.0056,0.0019,4.8787,2.8000
2237,541,0.0019,0.0006,6.3360,4.0000
2238,542,0.0037,0.0013,4.8545,2.8000
2239,542,0.0037,0.0013,6.3502,4.0000
2240,542,0.0037,0.0013,4.8313,2.8000
2241,540,0.0000,0.0000,6.3797,4.0000
2242,545,0.0093,0.0032,4.8090,2.8000
2243,542,0.0037,0.0013,6.3204,4.0000
2244,543,0.0056,0.0019,4.7876,2.8000
2245,542,0.0037,0.0013,6.3513,4.0000
2246,541,0.0019,0.0006,4.7672,2.8000
2247,542,0.0037,0.0013,6.3377,4.0000
2248,543,0.0056,0.0019,4.7478,2.8000
2249,543,0.0056,0.0019,6.2908,4.0000
2250,542,0.0037,0.0013,4.7293,2.8000
2251,542,0.0037,0.0013,6.3046,4.0000
2252,543,0.0056,0.0019,4.7118,2.8000
2253,542,0.0037,0.0013,6.3051,4.0000
2254,543,0.0056,0.0019,4.6952,2.8000
2255,542,0.0037,0.0013,6.2969,4.0000
2256,543,0.0056,0.0019,4.6796,2.8000
2257,541,0.0019,0.0006,6.2757,4.0000
2258,543,0.0056,0.0019,4.6649,2.8000
2259,542,0.0037,0.0013,6.2655,4.0000
2260,543,0.0056,0.0019,4.6512,2.8000
2261,542,0.0037,0.0013,6.2555,4.0000
2262,542,0.0037,0.0013,4.6384,2.8000
2263,542,0.0037,0.0013,6.2299,4.0000
2264,542,0.0037,0.0013,4.6104,2.8000
2265,542,0.0037,0.0013,4.5824,2.8000
2266,542,0.0037,0.0013,6.2208,4.0000
2267,541,0.0019,0.0006,4.5546,2.8000
2268,542,0.0037,0.0013,6.2569,4.0000
2269,542,0.0037,0.0013,4.5276,2.8000
2270,542,0.0037,0.0013,6.2333,4.0000
2271,541,0.0019,0.0006,4.5015,2.8000
2272,542,0.0037,0.0013,6.1915,4.0000
2273,543,0.0056,0.0019,4.4763,2.8000
2274,542,0.0037,0.0013,6.1907,4.0000
2275,541,0.0019,0.0006,4.4522,2.8000
2276,542,0.0037,0.0013,6.2240,4.0000
2277,543,0.0056,0.0019,4.4289,2.8000
2278,542,0.0037,0.0013,6.2195,4.0000
2279,542,0.0037,0.0013,4.4066,2.8000
2280,542,0.0037,0.0013,6.1785,4.0000
2281,541,0.0019,0.0006,4.3853,2.8000
2282,542,0.0037,0.0013,6.1899,4.0000
2283,541,0.0019,0.0006,4.3649,2.8000
2284,542,0.0037,0.0013,6.2064,4.0000
2285,542,0.0037,0.0013,4.3455,2.8000
2286,542,0.0037,0.0013,6.1719,4.0000
2287,542,0.0037,0.0013,4.3270,2.8000
2288,540,0.0000,0.0000,6.2213,4.0000
2289,541,0.0019,0.0006,4.2990,2.8000
2290,541,0.0019,0.0006,4.2710,2.8000
2291,542,0.0037,0.0013,6.2129,4.0000
2292,541,0.0019,0.0006,4.2433,2.8000
2293,542,0.0037,0.0013,6.1449,4.0000
2294,542,0.0037,0.0013,4.2162,2.8000
2295,542,0.0037,0.0013,6.1706,4.0000
2296,542,0.0037,0.0013,10.5141,4.0000
2297,542,0.0037,0.0013,6.1857,4.0000
2298,540,0.0000,0.0000,10.4998,4.0000
2299,542,0.0037,0.0013,6.1833,4.0000
2300,543,0.0056,0.0019,10.4414,4.0000
2301,542,0.0037,0.0013,6.1692,4.0000
2302,543,0.0056,0.0019,10.4164,4.0000
2303,542,0.0037,0.0013,6.1230,4.0000
2304,543,0.0056,0.0019,10.3975,4.0000
2305,542,0.0037,0.0013,6.1374,4.0000
2306,541,0.0019,0.0006,10.3544,4.0000
2307,542,0.0037,0.0013,6.1736,4.0000
2308,540,0.0000,0.0000,10.3448,4.0000
2309,542,0.0037,0.0013,6.1595,4.0000
2310,540,0.0000,0.0000,10.3059,4.0000
2311,542,0.0037,0.0013,6.1073,4.0000
2312,540,0.0000,0.0000,10.2814,4.0000
2313,542,0.0037,0.0013,6.1258,4.0000
2314,541,0.0019,0.0006,10.2635,4.0000
2315,541,0.0019,0.0006,10.1844,4.0000
2316,542,0.0037,0.0013,6.1307,4.0000
2317,540,0.0000,0.0000,10.1993,4.0000
2318,542,0.0037,0.0013,6.1438,4.0000
2319,542,0.0037,0.0013,10.1394,4.0000
2320,542,0.0037,0.0013,6.1293,4.0000
2321,542,0.0037,0.0013,10.1191,4.0000
2322,542,0.0037,0.0013,6.1441,4.0000
2323,541,0.0019,0.0006,10.0910,4.0000
2324,542,0.0037,0.0013,6.1139,4.0000
2325,543,0.0056,0.0019,10.0468,4.0000
2326,540,0.0000,0.0000,6.1090,4.0000
2327,540,0.0000,0.0000,10.0439,4.0000
2328,542,0.0037,0.0013,6.1163,4.0000
2329,540,0.0000,0.0000,10.0022,4.0000
2330,542,0.0037,0.0013,6.0787,4.0000
2331,540,0.0000,0.0000,9.9767,4.0000
2332,540,0.0000,0.0000,6.1207,4.0000
2333,541,0.0019,0.0006,9.9189,4.0000
2334,542,0.0037,0.0013,9.8754,4.0000
2335,542,0.0037,0.0013,6.0972,4.0000
2336,540,0.0000,0.0000,9.8685,4.0000
2337,542,0.0037,0.0013,6.1139,4.0000
2338,542,0.0037,0.0013,9.8197,4.0000
2339,542,0.0037,0.0013,6.1027,4.0000
2340,541,0.0019,0.0006,9.7829,4.0000
2341,542,0.0037,0.0013,6.1013,4.0000
2342,541,0.0019,0.0006,9.7698,4.0000
2343,542,0.0037,0.0013,9.7210,4.0000
2344,542,0.0037,0.0013,6.1041,4.0000
2345,541,0.0019,0.0006,9.6680,4.0000
2346,542,0.0037,0.0013,6.1121,4.0000
2347,541,0.0019,0.0006,9.6557,4.0000
2348,542,0.0037,0.0013,9.5854,4.0000
2349,542,0.0037,0.0013,6.1017,4.0000
2350,541,0.0019,0.0006,9.5687,4.0000
2351,542,0.0037,0.0013,6.1045,4.0000
2352,539,-0.0019,-0.0006,9.5356,4.0000
2353,542,0.0037,0.0013,6.1090,4.0000
2354,542,0.0037,0.0013,9.4761,4.0000
2355,542,0.0037,0.0013,9.4676,4.0000
2356,542,0.0037,0.0013,6.1013,4.0000
2357,542,0.0037,0.0013,9.4156,4.0000
2358,542,0.0037,0.0013,9.4058,4.0000
2359,542,0.0037,0.0013,6.1148,4.0000
2360,542,0.0037,0.0013,9.3751,4.0000
2361,542,0.0037,0.0013,6.1188,4.0000
2362,542,0.0037,0.0013,9.3083,4.0000
2363,540,0.0000,0.0000,9.3037,4.0000
2364,542,0.0037,0.0013,6.1190,4.0000
2365,539,-0.0019,-0.0006,9.2407,4.0000
2366,542,0.0037,0.0013,6.1034,4.0000
2367,542,0.0037,0.0013,9.1985,4.0000
2368,542,0.0037,0.0013,6.0872,4.0000
2369,542,0.0037,0.0013,9.1560,4.0000
2370,542,0.0037,0.0013,9.1612,4.0000
2371,542,0.0037,0.0013,6.1274,4.0000
2372,540,0.0000,0.0000,9.1170,4.0000
2373,542,0.0037,0.0013,6.1087,4.0000
2374,540,0.0000,0.0000,9.0519,4.0000
2375,540,0.0000,0.0000,9.0460,4.0000
2376,542,0.0037,0.0013,6.1076,4.0000
2377,542,0.0037,0.0013,8.9781,4.0000
2378,542,0.0037,0.0013,6.1022,4.0000
2379,539,-0.0019,-0.0006,8.9397,4.0000
2380,542,0.0037,0.0013,6.0594,4.0000
2381,540,0.0000,0.0000,8.9250,4.0000
2382,539,-0.0019,-0.0006,8.8782,4.0000
2383,542,0.0037,0.0013,6.0790,4.0000
2384,539,-0.0019,-0.0006,8.8353,4.0000
2385,542,0.0037,0.0013,6.0747,4.0000
2386,540,0.0000,0.0000,8.7995,4.0000
2387,540,0.0000,0.0000,8.7646,4.0000
2388,542,0.0037,0.0013,6.0746,4.0000
2389,540,0.0000,0.0000,8.7543,4.0000
2390,542,0.0037,0.0013,6.0898,4.0000
2391,539,-0.0019,-0.0006,8.6785,4.0000
2392,542,0.0037,0.0013,6.0658,4.0000
2393,540,0.0000,0.0000,8.6437,4.0000
2394,541,0.0019,0.0006,6.0618,4.0000
2395,540,0.0000,0.0000,8.6285,4.0000
2396,538,-0.0037,-0.0013,8.5855,4.0000
2397,541,0.0019,0.0006,6.0775,4.0000
2398,538,-0.0037,-0.0013,8.5276,4.0000
2399,541,0.0019,0.0006,6.0779,4.0000
2400,538,-0.0037,-0.0013,8.5008,4.0000
2401,541,0.0019,0.0006,6.0668,4.0000
2402,538,-0.0037,-0.0013,8.4562,4.0000
2403,541,0.0019,0.0006,6.0777,4.0000
2404,538,-0.0037,-0.0013,8.4338,4.0000
2405,541,0.0019,0.0006,6.0847,4.0000
2406,541,0.0019,0.0006,8.3783,4.0000
2407,538,-0.0037,-0.0013,8.3607,4.0000
2408,541,0.0019,0.0006,6.0815,4.0000
2409,538,-0.0037,-0.0013,8.3044,4.0000
2410,541,0.0019,0.0006,6.0744,4.0000
2411,538,-0.0037,-0.0013,8.2676,4.0000
2412,540,0.0000,0.0000,8.2538,4.0000
2413,541,0.0019,0.0006,6.0964,4.0000
2414,541,0.0019,0.0006,8.1997,4.0000
2415,541,0.0019,0.0006,6.0847,4.0000
2416,538,-0.0037,-0.0013,8.1306,4.0000
2417,542,0.0037,0.0013,6.0680,4.0000
2418,539,-0.0019,-0.0006,8.1185,4.0000
2419,538,-0.0037,-0.0013,8.0650,4.0000
2420,542,0.0037,0.0013,6.0704,4.0000
2421,539,-0.0019,-0.0006,8.0315,4.0000
2422,540,0.0000,0.0000,8.0225,4.0000
2423,542,0.0037,0.0013,6.0990,4.0000
2424,539,-0.0019,-0.0006,7.9639,4.0000
2425,542,0.0037,0.0013,6.0801,4.0000
2426,537,-0.0056,-0.0019,7.8497,4.0000
2427,542,0.0037,0.0013,6.0587,4.0000
2428,538,-0.0037,-0.0013,7.8616,4.0000
2429,541,0.0019,0.0006,6.0639,4.0000
2430,540,0.0000,0.0000,7.8516,4.0000
2431,540,0.0000,0.0000,6.1101,4.0000
2432,537,-0.0056,-0.0019,7.7830,4.0000
2433,542,0.0037,0.0013,6.0259,4.0000
2434,537,-0.0056,-0.0019,7.7404,4.0000
2435,542,0.0037,0.0013,6.0646,4.0000
2436,537,-0.0056,-0.0019,7.7040,4.0000
2437,537,-0.0056,-0.0019,7.6439,4.0000
2438,542,0.0037,0.0013,6.0579,4.0000
2439,537,-0.0056,-0.0019,7.6252,4.0000
2440,542,0.0037,0.0013,6.0752,4.0000
2441,538,-0.0037,-0.0013,7.5707,4.0000
2442,542,0.0037,0.0013,6.0757,4.0000
2443,537,-0.0056,-0.0019,7.5411,4.0000
2444,542,0.0037,0.0013,6.0750,4.0000
2445,537,-0.0056,-0.0019,7.4876,4.0000
2446,540,0.0000,0.0000,6.0629,4.0000
2447,537,-0.0056,-0.0019,7.4566,4.0000
2448,542,0.0037,0.0013,6.0307,4.0000
2449,537,-0.0056,-0.0019,7.3890,4.0000
2450,536,-0.0074,-0.0026,7.3681,4.0000
2451,542,0.0037,0.0013,6.0218,4.0000
2452,536,-0.0074,-0.0026,7.3461,4.0000
2453,542,0.0037,0.0013,6.0342,4.0000
2454,536,-0.0074,-0.0026,7.3045,4.0000
2455,540,0.0000,0.0000,6.0571,4.0000
2456,536,-0.0074,-0.0026,7.2670,4.0000
2457,542,0.0037,0.0013,6.0539,4.0000
2458,536,-0.0074,-0.0026,7.2392,4.0000
2459,536,-0.0074,-0.0026,7.2024,4.0000
2460,542,0.0037,0.0013,6.0518,4.0000
2461,537,-0.0056,-0.0019,7.1694,4.0000
2462,537,-0.0056,-0.0019,7.0900,4.0000
2463,542,0.0037,0.0013,6.0508,4.0000
2464,536,-0.0074,-0.0026,7.0620,4.0000
2465,542,0.0037,0.0013,6.0529,4.0000
2466,537,-0.0056,-0.0019,7.0057,4.0000
2467,542,0.0037,0.0013,6.0484,4.0000
2468,537,-0.0056,-0.0019,6.9848,4.0000
2469,539,-0.0019,-0.0006,6.9424,4.0000
2470,542,0.0037,0.0013,6.0614,4.0000
2471,537,-0.0056,-0.0019,6.9097,4.0000
2472,542,0.0037,0.0013,6.0631,4.0000
2473,534,-0.0111,-0.0039,6.8755,4.0000
2474,541,0.0019,0.0006,6.0553,4.0000
2475,534,-0.0111,-0.0039,6.8220,4.0000
2476,541,0.0019,0.0006,6.0329,4.0000
2477,534,-0.0111,-0.0039,6.8002,4.0000
2478,542,0.0037,0.0013,6.0117,4.0000
2479,534,-0.0111,-0.0039,6.7659,4.0000
2480,542,0.0037,0.0013,6.0434,4.0000
2481,535,-0.0093,-0.0032,6.6809,4.0000
2482,541,0.0019,0.0006,6.0031,4.0000
2483,534,-0.0111,-0.0039,6.6463,4.0000
2484,540,0.0000,0.0000,6.0371,4.0000
2485,534,-0.0111,-0.0039,6.6447,4.0000
2486,542,0.0037,0.0013,6.0262,4.0000
2487,533,-0.0130,-0.0045,6.6055,4.0000
2488,542,0.0037,0.0013,6.0114,4.0000
2489,534,-0.0111,-0.0039,6.5755,4.0000
2490,540,0.0000,0.0000,6.0213,4.0000
2491,533,-0.0130,-0.0045,6.5282,4.0000
2492,542,0.0037,0.0013,5.9800,2.8000
2493,558,0.0333,0.0117,6.4975,4.0000
2494,594,0.1000,0.0350,6.1189,4.0000
2495,580,0.0741,0.0259,5.4487,2.8000
2496,594,0.1000,0.0350,6.1416,4.0000
2497,580,0.0741,0.0259,5.4713,2.8000
2498,594,0.1000,0.0350,6.1499,4.0000
2499,580,0.0741,0.0259,5.4741,2.8000
2500,594,0.1000,0.0350,6.1451,4.0000
2501,580,0.0741,0.0259,5.4693,2.8000
2502,594,0.1000,0.0350,6.1100,4.0000
2503,580,0.0741,0.0259,5.4496,2.8000
2504,594,0.1000,0.0350,6.1076,4.0000
2505,581,0.0759,0.0266,5.4472,2.8000
2506,594,0.1000,0.0350,6.1184,4.0000
2507,580,0.0741,0.0259,5.4668,2.8000
2508,594,0.1000,0.0350,6.1351,4.0000
2509,581,0.0759,0.0266,5.4780,2.8000
2510,594,0.1000,0.0350,6.0906,4.0000
2511,581,0.0759,0.0266,5.4452,2.8000
2512,594,0.1000,0.0350,6.0837,4.0000
2513,580,0.0741,0.0259,5.4293,2.8000
2514,594,0.1000,0.0350,6.0889,4.0000
2515,580,0.0741,0.0259,5.4257,2.8000
2516,594,0.1000,0.0350,6.0631,4.0000
2517,580,0.0741,0.0259,5.4206,2.8000
2518,594,0.1000,0.0350,6.0659,4.0000
2519,580,0.0741,0.0259,5.4110,2.8000
2520,594,0.1000,0.0350,6.0658,4.0000
2521,580,0.0741,0.0259,5.4058,2.8000
2522,594,0.1000,0.0350,6.3179,4.0000
2523,579,0.0722,0.0253,5.4096,2.8000
2524,594,0.1000,0.0350,6.3116,4.0000
2525,579,0.0722,0.0253,5.4181,2.8000
2526,594,0.1000,0.0350,6.2897,4.0000
2527,579,0.0722,0.0253,5.3962,2.8000
2528,594,0.1000,0.0350,6.2735,4.0000
2529,580,0.0741,0.0259,5.4187,2.8000
2530,594,0.1000,0.0350,6.2457,4.0000
2531,580,0.0741,0.0259,5.4090,2.8000
2532,594,0.1000,0.0350,6.2109,4.0000
2533,580,0.0741,0.0259,5.3605,2.8000
2534,594,0.1000,0.0350,6.1987,4.0000
2535,580,0.0741,0.0259,5.3483,2.8000
2536,594,0.1000,0.0350,6.2258,4.0000
2537,579,0.0722,0.0253,5.3438,2.8000
2538,594,0.1000,0.0350,6.2131,4.0000
2539,579,0.0722,0.0253,5.3318,2.8000
2540,594,0.1000,0.0350,6.1418,4.0000
2541,579,0.0722,0.0253,5.3085,2.8000
2542,594,0.1000,0.0350,6.1194,4.0000
2543,579,0.0722,0.0253,5.2896,2.8000
2544,594,0.1000,0.0350,6.0979,4.0000
2545,579,0.0722,0.0253,5.2687,2.8000
2546,594,0.1000,0.0350,6.0945,4.0000
2547,580,0.0741,0.0259,5.2703,2.8000
2548,594,0.1000,0.0350,6.0457,4.0000
2549,579,0.0722,0.0253,5.2289,2.8000
2550,594,0.1000,0.0350,6.0479,4.0000
2551,579,0.0722,0.0253,5.2260,2.8000
2552,594,0.1000,0.0350,6.0252,4.0000
2553,579,0.0722,0.0253,5.2082,2.8000
2554,594,0.1000,0.0350,5.9917,2.8000
2555,579,0.0722,0.0253,5.1842,2.8000
2556,594,0.1000,0.0350,5.9764,2.8000
2557,579,0.0722,0.0253,5.1502,2.8000
2558,593,0.0981,0.0344,5.9768,2.8000
2559,579,0.0722,0.0253,5.3885,2.8000
2560,593,0.0981,0.0344,5.9164,2.8000
2561,579,0.0722,0.0253,5.3582,2.8000
2562,593,0.0981,0.0344,6.2456,4.0000
2563,578,0.0704,0.0246,5.3305,2.8000
2564,593,0.0981,0.0344,6.1846,4.0000
2565,578,0.0704,0.0246,5.3222,2.8000
2566,593,0.0981,0.0344,6.1253,4.0000
2567,578,0.0704,0.0246,5.3038,2.8000
2568,593,0.0981,0.0344,6.1224,4.0000
2569,578,0.0704,0.0246,5.2545,2.8000
2570,592,0.0963,0.0337,6.0842,4.0000
2571,578,0.0704,0.0246,5.2436,2.8000
2572,592,0.0963,0.0337,6.0667,4.0000
2573,578,0.0704,0.0246,5.2323,2.8000
2574,592,0.0963,0.0337,6.0366,4.0000
2575,577,0.0685,0.0240,5.1765,2.8000
2576,592,0.0963,0.0337,6.0610,4.0000
2577,577,0.0685,0.0240,5.2102,2.8000
2578,592,0.0963,0.0337,6.0178,4.0000
2579,577,0.0685,0.0240,5.1902,2.8000
2580,592,0.0963,0.0337,6.1955,4.0000
2581,577,0.0685,0.0240,5.1349,2.8000
2582,591,0.0944,0.0331,6.1873,4.0000
2583,577,0.0685,0.0240,5.1139,2.8000
2584,591,0.0944,0.0331,6.1361,4.0000
2585,576,0.0667,0.0233,5.0760,2.8000
2586,591,0.0944,0.0331,6.1488,4.0000
2587,576,0.0667,0.0233,5.0973,2.8000
2588,591,0.0944,0.0331,6.1329,4.0000
2589,576,0.0667,0.0233,5.0636,2.8000
2590,590,0.0926,0.0324,6.1200,4.0000
2591,577,0.0685,0.0240,5.0316,2.8000
2592,590,0.0926,0.0324,6.3477,4.0000
2593,576,0.0667,0.0233,5.3007,2.8000
2594,590,0.0926,0.0324,6.3242,4.0000
2595,576,0.0667,0.0233,5.2782,2.8000
2596,590,0.0926,0.0324,6.3075,4.0000
2597,576,0.0667,0.0233,5.2107,2.8000
2598,589,0.0907,0.0318,6.2821,4.0000
2599,576,0.0667,0.0233,5.2516,2.8000
2600,589,0.0907,0.0318,6.2506,4.0000
2601,575,0.0648,0.0227,5.2200,2.8000
2602,589,0.0907,0.0318,6.2082,4.0000
2603,575,0.0648,0.0227,5.1911,2.8000
2604,589,0.0907,0.0318,6.4490,4.0000
2605,575,0.0648,0.0227,5.1194,2.8000
2606,588,0.0889,0.0311,6.4158,4.0000
2607,576,0.0667,0.0233,5.1019,2.8000
2608,588,0.0889,0.0311,6.4154,4.0000
2609,574,0.0630,0.0220,5.0862,2.8000
2610,588,0.0889,0.0311,6.6885,4.0000
2611,574,0.0630,0.0220,5.4180,2.8000
2612,587,0.0870,0.0305,6.6126,4.0000
2613,574,0.0630,0.0220,5.3549,2.8000
2614,587,0.0870,0.0305,6.6375,4.0000
2615,574,0.0630,0.0220,5.3609,2.8000
2616,587,0.0870,0.0305,6.5689,4.0000
2617,573,0.0611,0.0214,5.3476,2.8000
2618,586,0.0852,0.0298,6.5182,4.0000
2619,573,0.0611,0.0214,5.3139,2.8000
2620,586,0.0852,0.0298,6.7947,4.0000
2621,573,0.0611,0.0214,5.2638,2.8000
2622,586,0.0852,0.0298,6.7396,4.0000
2623,573,0.0611,0.0214,5.2493,2.8000
2624,585,0.0833,0.0292,6.6742,4.0000
2625,573,0.0611,0.0214,5.2038,2.8000
2626,585,0.0833,0.0292,7.0148,4.0000
2627,574,0.0630,0.0220,5.4607,2.8000
2628,585,0.0833,0.0292,6.9691,4.0000
2629,573,0.0611,0.0214,5.4361,2.8000
2630,584,0.0815,0.0285,6.9166,4.0000
2631,572,0.0593,0.0207,5.4247,2.8000
2632,584,0.0815,0.0285,7.1479,4.0000
2633,572,0.0593,0.0207,5.3741,2.8000
2634,583,0.0796,0.0279,7.1181,4.0000
2635,572,0.0593,0.0207,5.3550,2.8000
2636,583,0.0796,0.0279,7.0836,4.0000
2637,571,0.0574,0.0201,5.3521,2.8000
2638,583,0.0796,0.0279,7.2658,4.0000
2639,571,0.0574,0.0201,5.3177,2.8000
2640,582,0.0778,0.0272,7.2725,4.0000
2641,571,0.0574,0.0201,5.2934,2.8000
2642,582,0.0778,0.0272,7.2021,4.0000
2643,570,0.0556,0.0194,5.2200,2.8000
2644,581,0.0759,0.0266,7.5446,4.0000
2645,570,0.0556,0.0194,5.2157,2.8000
2646,581,0.0759,0.0266,7.4777,4.0000
2647,570,0.0556,0.0194,5.5434,2.8000
2648,580,0.0741,0.0259,7.4447,4.0000
2649,570,0.0556,0.0194,5.4986,2.8000
2650,580,0.0741,0.0259,7.6553,4.0000
2651,570,0.0556,0.0194,5.4826,2.8000
2652,579,0.0722,0.0253,7.9656,4.0000
2653,569,0.0537,0.0188,5.4382,2.8000
2654,579,0.0722,0.0253,7.9770,4.0000
2655,569,0.0537,0.0188,5.4262,2.8000
2656,579,0.0722,0.0253,7.9173,4.0000
2657,568,0.0519,0.0181,5.6733,2.8000
2658,578,0.0704,0.0246,8.1559,4.0000
2659,568,0.0519,0.0181,5.6656,2.8000
2660,578,0.0704,0.0246,8.3534,4.0000
2661,568,0.0519,0.0181,5.6556,2.8000
2662,577,0.0685,0.0240,8.3210,4.0000
2663,567,0.0500,0.0175,5.5929,2.8000
2664,577,0.0685,0.0240,8.5592,4.0000
2665,568,0.0519,0.0181,5.5363,2.8000
2666,576,0.0667,0.0233,8.5437,4.0000
2667,568,0.0519,0.0181,5.5251,2.8000
2668,576,0.0667,0.0233,2.6309,1.0000
2669,567,0.0500,0.0175,5.4894,2.8000
2670,575,0.0648,0.0227,2.4630,1.0000
2671,567,0.0500,0.0175,5.7323,2.8000
2672,574,0.0630,0.0220,2.2860,1.0000
2673,567,0.0500,0.0175,5.7290,2.8000
2674,573,0.0611,0.0214,2.1215,1.0000
2675,566,0.0481,0.0169,5.7209,2.8000
2676,573,0.0611,0.0214,2.1145,1.0000
2677,566,0.0481,0.0169,5.6572,2.8000
2678,572,0.0593,0.0207,2.1086,1.0000
2679,566,0.0481,0.0169,5.6495,2.8000
2680,571,0.0574,0.0201,2.1037,1.0000
2681,565,0.0463,0.0162,5.6067,2.8000
2682,570,0.0556,0.0194,2.0997,1.0000
2683,565,0.0463,0.0162,5.8551,2.8000
2684,569,0.0537,0.0188,2.0968,1.0000
2685,565,0.0463,0.0162,5.8373,2.8000
2686,568,0.0519,0.0181,2.0949,1.0000
2687,564,0.0444,0.0156,5.7982,2.8000
2688,567,0.0500,0.0175,2.0939,1.0000
2689,564,0.0444,0.0156,5.7426,2.8000
2690,566,0.0481,0.0169,2.0940,1.0000
2691,564,0.0444,0.0156,5.7268,2.8000
2692,564,0.0444,0.0156,2.0950,1.0000
2693,563,0.0426,0.0149,6.0722,4.0000
2694,563,0.0426,0.0149,2.0972,1.0000
2695,563,0.0426,0.0149,5.9820,2.8000
2696,562,0.0407,0.0143,2.1005,1.0000
2697,563,0.0426,0.0149,5.9712,2.8000
2698,561,0.0389,0.0136,2.1049,1.0000
2699,562,0.0407,0.0143,5.9377,2.8000
2700,560,0.0370,0.0130,2.1101,1.0000
2701,562,0.0407,0.0143,5.8976,2.8000
2702,559,0.0352,0.0123,2.1163,1.0000
2703,563,0.0426,0.0149,6.1507,4.0000
2704,558,0.0333,0.0117,2.1237,1.0000
2705,562,0.0407,0.0143,6.1769,4.0000
2706,557,0.0315,0.0110,2.1324,1.0000
2707,562,0.0407,0.0143,6.1114,4.0000
2708,556,0.0296,0.0104,2.1424,1.0000
2709,562,0.0407,0.0143,6.1075,4.0000
2710,556,0.0296,0.0104,2.1538,1.0000
2711,562,0.0407,0.0143,6.0306,4.0000
2712,555,0.0278,0.0097,2.1664,1.0000
2713,561,0.0389,0.0136,6.0067,4.0000
2714,554,0.0259,0.0091,2.1802,1.0000
2715,561,0.0389,0.0136,5.9867,2.8000
2716,553,0.0241,0.0084,2.1948,1.0000
2717,561,0.0389,0.0136,6.2417,4.0000
2718,552,0.0222,0.0078,2.2101,1.0000
2719,561,0.0389,0.0136,6.2010,4.0000
2720,552,0.0222,0.0078,2.2263,1.0000
2721,560,0.0370,0.0130,6.1438,4.0000
2722,551,0.0204,0.0071,2.2433,1.0000
2723,560,0.0370,0.0130,6.1155,4.0000
2724,550,0.0185,0.0065,2.2610,1.0000
2725,559,0.0352,0.0123,6.0886,4.0000
2726,551,0.0204,0.0071,2.2795,1.0000
2727,559,0.0352,0.0123,6.3187,4.0000
2728,549,0.0167,0.0058,2.2986,1.0000
2729,559,0.0352,0.0123,6.3092,4.0000
2730,549,0.0167,0.0058,2.3184,1.0000
2731,558,0.0333,0.0117,6.2673,4.0000
2732,548,0.0148,0.0052,2.3387,1.0000
2733,558,0.0333,0.0117,6.4908,4.0000
2734,547,0.0130,0.0045,2.3594,1.0000
2735,558,0.0333,0.0117,6.1629,4.0000
2736,547,0.0130,0.0045,2.3807,1.0000
2737,558,0.0333,0.0117,6.4091,4.0000
2738,546,0.0111,0.0039,2.4024,1.0000
2739,557,0.0315,0.0110,6.3875,4.0000
2740,547,0.0130,0.0045,2.4245,1.0000
2741,557,0.0315,0.0110,6.6177,4.0000
2742,545,0.0093,0.0032,2.4470,1.0000
2743,557,0.0315,0.0110,6.5981,4.0000
2744,545,0.0093,0.0032,2.4699,1.0000
2745,556,0.0296,0.0104,6.5704,4.0000
2746,544,0.0074,0.0026,2.4931,1.0000
2747,559,0.0352,0.0123,6.5271,4.0000
2748,544,0.0074,0.0026,2.5166,1.0000
2749,556,0.0296,0.0104,6.4795,4.0000
2750,543,0.0056,0.0019,2.5403,1.0000
