Frame,Sub Frame,"Position - Limo_04",,,"Rotation (Helical) - Limo_04",,
,,"TX","TY","TZ","RX","RY","RZ"
Frames,Frames,"mm","mm","mm","°","°","°"
6463,0,"69.0835","2.41081","145.216","0.234583","-2.79166","-178.556"
6464,0,"68.7742","4.16153","144.078","-0.390858","-0.396356","-178.465"
6465,0,"68.7738","4.00646","144.152","-0.353352","-0.482548","-178.414"
6466,0,"68.859","3.89292","144.198","-0.336248","-0.712319","-178.475"
6467,0,"69.1125","2.55073","145.108","0.271024","-2.748","-178.548"
6468,0,"69.0009","2.94507","144.987","0.202953","-2.31021","-178.577"
6469,0,"68.9447","2.70734","145.052","0.0432147","-2.23971","-178.54"
6470,0,"68.9519","3.67899","144.229","-0.244003","-0.921187","-178.457"
6471,0,"68.8223","3.86214","144.207","-0.311976","-0.75508","-178.455"
6472,0,"68.9866","3.72509","144.216","-0.227714","-1.00635","-178.501"
6473,0,"69.153","2.36506","145.276","0.373976","-3.00261","-178.568"
6474,0,"68.9645","3.6731","144.165","-0.351484","-0.839211","-178.431"
6475,0,"68.8329","3.88454","144.086","-0.4121","-0.630325","-178.463"
6476,0,"69.0385","2.91378","144.991","0.216717","-2.32295","-178.531"
6477,0,"68.735","4.04269","144.243","-0.349245","-0.619549","-178.598"
6478,0,"68.9258","3.87603","144.175","-0.196634","-0.781645","-178.48"
6479,0,"68.7314","4.19097","144.143","-0.417184","-0.549518","-178.518"
6480,0,"68.7876","4.1314","144.038","-0.412024","-0.318247","-178.45"
6481,0,"69.1141","2.63105","145.164","0.313831","-2.73374","-178.695"
6482,0,"68.9682","3.68144","144.408","-0.131407","-1.16679","-178.473"
6483,0,"68.9416","3.6879","144.421","-0.149822","-1.18403","-178.577"
6484,0,"69.0699","2.63095","145.095","0.356383","-2.51573","-178.577"
6485,0,"68.9772","3.70541","144.352","-0.216329","-0.962954","-178.396"
6486,0,"69.1391","2.62123","145.174","0.40125","-2.67208","-178.588"
6487,0,"68.8051","3.94791","144.19","-0.400833","-0.537883","-178.434"
6488,0,"68.9623","3.80976","144.271","-0.333635","-0.775802","-178.385"
6489,0,"69.0501","2.61115","144.977","0.193759","-2.49435","-178.602"
6490,0,"68.7562","4.12566","144.02","-0.500941","-0.283811","-178.477"
6491,0,"68.7908","3.99062","144.046","-0.463539","-0.529829","-178.541"
6492,0,"68.9713","3.55219","144.346","-0.318669","-1.09977","-178.39"
6493,0,"69.0031","2.77041","144.993","0.262122","-2.31438","-178.61"
6494,0,"68.9986","2.84446","144.966","0.22317","-2.4789","-178.65"
6495,0,"68.9843","2.71722","144.955","0.179024","-2.36227","-178.577"
6496,0,"68.7642","4.13039","144.022","-0.373851","-0.453185","-178.468"
6497,0,"68.8957","3.81659","144.257","-0.348672","-1.00171","-178.553"
6498,0,"68.8367","3.90658","144.234","-0.265319","-0.693497","-178.468"
6499,0,"69.1107","2.52791","145.274","0.445147","-2.77994","-178.604"
6500,0,"69.1518","2.7435","145.074","0.289678","-2.51529","-178.509"
6501,0,"68.7916","4.09465","144.088","-0.407824","-0.444799","-178.441"
6502,0,"69.0367","2.60422","145.161","0.233266","-2.55088","-178.561"
6503,0,"68.8525","3.96898","144.223","-0.252741","-0.70508","-178.485"
6504,0,"69.0176","2.84695","145.118","0.268998","-2.45586","-178.543"
6505,0,"69.0253","2.80804","145.048","0.270587","-2.36979","-178.57"
6506,0,"68.7017","3.99115","144.182","-0.537243","-0.470327","-178.37"
6507,0,"68.9098","3.00368","144.943","0.146273","-2.08971","-178.546"
6508,0,"69.1284","2.60385","145.187","0.401514","-2.81766","-178.581"
6509,0,"68.9097","3.85982","144.324","-0.232868","-0.820173","-178.436"
6510,0,"68.8176","4.01285","144.048","-0.380112","-0.578064","-178.476"
6511,0,"68.9697","3.61865","144.26","-0.253443","-0.986262","-178.446"
6512,0,"69.1363","2.52938","145.133","0.280102","-2.59013","-178.57"
6513,0,"68.8192","4.06931","144.141","-0.3384","-0.543973","-178.447"
6514,0,"69.0307","2.63837","145.015","0.172537","-2.38442","-178.591"
6515,0,"68.8077","3.94645","144.141","-0.303937","-0.72537","-178.509"
6516,0,"68.7476","4.04917","144.179","-0.369878","-0.534703","-178.471"
6517,0,"68.8176","4.00847","143.981","-0.424376","-0.574308","-178.509"
6518,0,"68.7911","3.86339","144.119","-0.413576","-0.705986","-178.489"
6519,0,"68.9722","3.01265","144.868","0.154719","-2.05538","-178.56"
6520,0,"69.1392","2.61755","145.203","0.267976","-2.60025","-178.513"
6521,0,"68.7753","4.12899","144.043","-0.353437","-0.362204","-178.482"
6522,0,"68.7546","4.05034","144.178","-0.334619","-0.521347","-178.44"
6523,0,"69.0003","2.87339","145.041","0.207212","-2.35788","-178.549"
6524,0,"68.9457","3.6974","144.409","-0.207715","-0.879914","-178.406"
6525,0,"69.1393","2.69862","145.039","0.259321","-2.42732","-178.533"
6526,0,"68.8139","4.03854","144.132","-0.35372","-0.490529","-178.475"
6527,0,"68.8198","3.97877","144.228","-0.264921","-0.678061","-178.5"
6528,0,"68.9923","2.99735","144.929","0.151581","-2.05916","-178.53"
6529,0,"68.9845","2.90113","145.039","0.246902","-2.37092","-178.583"
6530,0,"69.2003","2.36098","145.279","0.403527","-2.95044","-178.601"
6531,0,"69.0013","2.94668","144.955","0.188796","-2.29209","-178.533"
6532,0,"68.8066","3.92386","144.276","-0.253851","-0.736189","-178.521"
6533,0,"69.1498","2.47576","145.104","0.269409","-2.71484","-178.555"
6534,0,"69.1207","2.15056","145.298","0.293893","-2.97503","-178.526"
6535,0,"68.9658","3.72582","144.194","-0.286874","-0.901436","-178.473"
6536,0,"68.8633","3.68514","144.203","-0.320146","-0.938733","-178.509"
6537,0,"68.9356","2.85945","144.935","0.11085","-2.31279","-178.629"
6538,0,"68.9152","3.83419","144.267","-0.255445","-0.81922","-178.471"
6539,0,"68.9938","2.90413","144.964","0.171352","-2.23584","-178.509"
6540,0,"68.8177","3.85224","144.152","-0.370874","-0.705204","-178.524"
6541,0,"69.2117","2.47331","145.236","0.400546","-2.77583","-178.577"
6542,0,"68.847","3.89211","144.097","-0.356854","-0.529456","-178.476"
6543,0,"69.1615","2.63261","145.184","0.375309","-2.69506","-178.555"
6544,0,"68.9904","2.78588","145.06","0.214025","-2.30537","-178.532"
6545,0,"68.9996","2.95041","144.968","0.212697","-2.25577","-178.537"
6546,0,"68.9929","2.84325","145.023","0.227222","-2.26654","-178.559"
6547,0,"68.793","4.01268","144.198","-0.27409","-0.655101","-178.55"
6548,0,"68.9406","2.92458","144.981","0.129404","-2.17028","-178.527"
6549,0,"68.9945","2.98282","144.972","0.1983","-2.23837","-178.558"
6550,0,"69.1483","2.52678","145.225","0.385882","-2.73866","-178.542"
6551,0,"68.9674","2.95768","144.972","0.152717","-2.15455","-178.534"
6552,0,"69.0459","2.79191","145.017","0.250922","-2.3001","-178.542"
6553,0,"69.1421","2.74437","145.111","0.229861","-2.50441","-178.515"
6554,0,"68.7493","4.10833","144.192","-0.339553","-0.505813","-178.549"
6555,0,"68.8222","4.03521","144.131","-0.300602","-0.525426","-178.482"
6556,0,"69.009","2.86183","145.056","0.316544","-2.41455","-178.543"
6557,0,"69.1177","2.37417","145.131","0.33469","-2.7061","-178.614"
6558,0,"68.7653","4.10434","144.111","-0.342881","-0.407885","-178.458"
6559,0,"68.8801","3.88526","144.297","-0.273811","-0.690474","-178.45"
6560,0,"69.0086","2.81588","144.931","0.159494","-2.27722","-178.601"
6561,0,"68.7353","3.94427","144.16","-0.530502","-0.418591","-178.398"
6562,0,"68.8072","3.86865","144.126","-0.354424","-0.607468","-178.491"
6563,0,"68.8222","3.94698","144.144","-0.341242","-0.65561","-178.515"
6564,0,"68.8566","4.00078","144.152","-0.345753","-0.612233","-178.441"
6565,0,"68.8216","3.99682","144.156","-0.343464","-0.533788","-178.491"
6566,0,"68.78","4.17819","144.061","-0.373972","-0.416472","-178.515"
6567,0,"69.1519","2.50667","145.257","0.342132","-2.60513","-178.507"
6568,0,"69.0019","2.85086","145.087","0.121716","-2.3191","-178.498"
6569,0,"68.759","4.09314","144.225","-0.366278","-0.666619","-178.574"
6570,0,"68.7524","4.13677","144.058","-0.436688","-0.367531","-178.49"
6571,0,"68.7848","4.04179","144.061","-0.370121","-0.526658","-178.55"
6572,0,"68.7876","3.9913","144.2","-0.305174","-0.649844","-178.459"
6573,0,"68.9647","2.73237","145.127","0.1794","-2.38189","-178.54"
6574,0,"69.0966","2.71115","145.15","0.247606","-2.59772","-178.517"
6575,0,"68.7479","4.03204","144.144","-0.554933","-0.422433","-178.383"
6576,0,"69.1009","2.67385","145.155","0.372487","-2.73336","-178.685"
6577,0,"69.0497","2.67753","145.009","0.208335","-2.49919","-178.591"
6578,0,"68.9734","2.97245","145.045","0.162973","-2.39607","-178.672"
6579,0,"69.0023","2.60157","145.106","0.215438","-2.59033","-178.69"
6580,0,"69.04","3.60601","144.29","-0.205279","-1.13883","-178.513"
6581,0,"68.8064","3.83269","144.138","-0.382913","-0.681088","-178.468"
6582,0,"68.7823","4.08684","144.065","-0.456029","-0.415745","-178.42"
6583,0,"68.9762","3.62707","144.248","-0.268611","-0.992771","-178.526"
6584,0,"68.9995","2.76733","144.937","0.256014","-2.47962","-178.618"
6585,0,"68.8015","4.0432","144.114","-0.393989","-0.416985","-178.44"
6586,0,"68.7931","4.08491","144.062","-0.343814","-0.434391","-178.463"
6587,0,"69.1205","2.59743","145.149","0.396005","-2.61477","-178.579"
6588,0,"68.9599","3.67465","144.303","-0.217507","-1.19626","-178.424"
6589,0,"68.7982","3.93975","144.212","-0.376431","-0.545444","-178.411"
6590,0,"68.8002","4.03669","144.111","-0.353597","-0.507259","-178.479"
6591,0,"68.978","3.68067","144.192","-0.269918","-0.956371","-178.472"
6592,0,"69.1556","2.62056","145.182","0.390419","-2.72567","-178.56"
6593,0,"68.8449","4.05504","144.184","-0.365593","-0.478097","-178.484"
6594,0,"69.1554","2.55771","145.246","0.395351","-2.78229","-178.597"
6595,0,"69.0055","2.85638","144.971","0.159196","-2.19244","-178.543"
6596,0,"68.9923","2.88966","144.983","0.118391","-2.40168","-178.66"
6597,0,"68.9284","3.8058","144.297","-0.227956","-0.726707","-178.431"
6598,0,"68.9592","2.96563","145.024","0.14996","-2.36411","-178.611"
6599,0,"68.788","4.05911","144.182","-0.291428","-0.564874","-178.474"
6600,0,"68.7723","4.10834","144.079","-0.454507","-0.52881","-178.446"
6601,0,"68.7777","4.00643","144.016","-0.394614","-0.453488","-178.495"
6602,0,"68.7959","4.11727","144.064","-0.420598","-0.605057","-178.583"
6603,0,"68.9773","3.78109","144.243","-0.288983","-0.917351","-178.446"
6604,0,"68.9913","2.7424","144.969","0.140241","-2.38653","-178.633"
6605,0,"68.8054","4.07619","144.049","-0.445148","-0.279927","-178.422"
6606,0,"69.0154","2.81973","145.093","0.172033","-2.41352","-178.526"
6607,0,"68.8107","3.96561","144.197","-0.332945","-0.557213","-178.438"
6608,0,"69.1208","2.50327","145.086","0.316372","-2.87739","-178.738"
6609,0,"68.9616","2.94311","145.007","0.26577","-2.26484","-178.605"
6610,0,"68.7792","4.08849","144.072","-0.413106","-0.447801","-178.442"
6611,0,"69.0014","2.88415","144.98","0.218292","-2.27972","-178.559"
6612,0,"68.9933","2.88985","145.11","0.268526","-2.42917","-178.603"
6613,0,"68.9541","3.82912","144.246","-0.301232","-0.77323","-178.399"
6614,0,"68.9344","2.96587","145.015","0.288113","-2.32892","-178.596"
6615,0,"68.7951","4.05156","144.118","-0.317164","-0.44912","-178.456"
6616,0,"68.9575","2.92017","144.996","0.157905","-2.14625","-178.534"
6617,0,"68.7553","4.04666","144.111","-0.358374","-0.448013","-178.451"
6618,0,"68.7322","4.09555","144.141","-0.409911","-0.441701","-178.563"
6619,0,"68.8253","3.91857","144.248","-0.199022","-0.786274","-178.491"
6620,0,"68.8578","3.90683","144.069","-0.420027","-0.489641","-178.478"
6621,0,"69.1146","2.47191","145.298","0.430706","-2.83963","-178.548"
6622,0,"68.9521","2.68675","144.954","0.0469116","-2.34572","-178.505"
6623,0,"69.0389","2.6463","144.931","0.221193","-2.39422","-178.6"
6624,0,"68.8206","3.93872","144.087","-0.437786","-0.563831","-178.52"
6625,0,"68.8435","3.96256","144.011","-0.428036","-0.584013","-178.456"
6626,0,"68.8803","3.78002","144.322","-0.264292","-0.817067","-178.413"
6627,0,"68.7941","3.98209","144.059","-0.398791","-0.514727","-178.515"
6628,0,"69.0236","2.59867","145.091","0.31948","-2.51237","-178.656"
6629,0,"69.001","3.00709","144.928","0.158766","-2.21407","-178.581"
6630,0,"69.1206","2.62725","145.166","0.302653","-2.55887","-178.528"
6631,0,"69.1352","2.70451","145.151","0.377935","-2.63326","-178.553"
6632,0,"69.0144","2.65283","145.066","0.332148","-2.5829","-178.645"
6633,0,"69.0213","2.86296","144.997","0.286207","-2.22891","-178.56"
6634,0,"68.9465","2.98584","145.037","0.148661","-2.28341","-178.616"
6635,0,"68.8033","4.00819","144.117","-0.404446","-0.448145","-178.455"
6636,0,"68.9332","3.85319","144.382","-0.197376","-1.06035","-178.545"
6637,0,"68.955","3.06451","144.872","0.129199","-2.07062","-178.594"
6638,0,"68.6763","4.06731","144.123","-0.580834","-0.297184","-178.398"
6639,0,"68.9837","2.94966","144.947","0.228214","-2.20491","-178.55"
6640,0,"68.9894","3.64368","144.381","-0.191227","-1.08911","-178.464"
6641,0,"68.9876","2.90924","144.928","0.13322","-2.05361","-178.499"
6642,0,"68.8358","3.89057","144.082","-0.371637","-0.618031","-178.536"
6643,0,"69.0202","2.91013","145.056","0.26146","-2.29543","-178.555"
6644,0,"68.8759","3.80445","144.248","-0.293409","-0.795037","-178.52"
6645,0,"69.1772","2.44716","145.097","0.23179","-2.78906","-178.57"
6646,0,"68.971","2.84571","144.949","0.267042","-2.32418","-178.662"
6647,0,"68.9894","3.71231","144.201","-0.282773","-0.983808","-178.481"
6648,0,"68.9971","2.75928","144.933","0.192966","-2.34317","-178.614"
6649,0,"68.7953","4.01107","144.082","-0.430197","-0.570882","-178.453"
6650,0,"69.06","2.72149","145.132","0.38026","-2.48568","-178.608"
6651,0,"69.08","2.66722","145.177","0.295789","-2.66005","-178.643"
6652,0,"69.089","2.3919","145.287","0.438343","-3.11646","-178.736"
6653,0,"68.9894","2.89506","145.014","0.202173","-2.28644","-178.641"
6654,0,"68.8706","3.78833","144.314","-0.378207","-0.725303","-178.421"
6655,0,"68.8422","4.01152","144.186","-0.311686","-0.692244","-178.481"
6656,0,"69.1602","2.69886","145.171","0.343097","-2.60429","-178.599"
6657,0,"68.8357","3.99049","144.117","-0.433421","-0.489634","-178.417"
6658,0,"69.0759","2.8179","145.08","0.275417","-2.44481","-178.543"
6659,0,"69.1267","2.55237","145.239","0.321382","-2.64307","-178.545"
6660,0,"68.7881","3.94695","144.203","-0.362871","-0.596322","-178.485"
6661,0,"68.9771","2.7908","144.878","0.154869","-2.26247","-178.606"
6662,0,"68.9935","2.91975","144.93","0.268436","-2.21887","-178.56"
6663,0,"68.8832","3.85866","144.237","-0.351973","-0.839272","-178.405"
6664,0,"68.7306","4.15982","144.045","-0.422618","-0.529353","-178.562"
6665,0,"68.9653","2.59698","145.028","0.0530275","-2.54299","-178.57"
6666,0,"69.0003","3.71183","144.164","-0.288062","-0.916981","-178.458"
6667,0,"69.0211","2.73813","144.953","0.184979","-2.3765","-178.636"
6668,0,"68.9777","3.74224","144.311","-0.193455","-1.08781","-178.49"
6669,0,"69.1756","2.29805","145.229","0.345603","-2.9457","-178.617"
6670,0,"68.9879","3.85617","144.341","-0.194951","-0.88999","-178.462"
6671,0,"69.0172","2.72551","144.979","0.251268","-2.44476","-178.585"
6672,0,"68.7831","4.07334","143.969","-0.492819","-0.299064","-178.459"
6673,0,"68.8295","3.92291","144.27","-0.264841","-0.709958","-178.521"
6674,0,"68.9817","3.06553","144.939","0.157885","-2.19968","-178.521"
6675,0,"68.8699","3.65758","144.365","-0.354256","-0.857785","-178.394"
6676,0,"68.9207","2.9867","144.967","0.164519","-2.19241","-178.57"
6677,0,"69.011","2.79994","144.998","0.207466","-2.42787","-178.585"
6678,0,"68.9046","3.93388","144.134","-0.284552","-0.724507","-178.401"
6679,0,"68.9631","3.58","144.469","-0.193871","-1.06201","-178.441"
6680,0,"68.9216","3.92361","144.244","-0.285818","-0.870155","-178.532"
6681,0,"68.9459","3.73236","144.374","-0.278759","-1.04598","-178.571"
6682,0,"69.0142","2.89121","144.975","0.34171","-2.27351","-178.619"
6683,0,"68.9643","2.93615","144.952","0.221558","-2.19864","-178.581"
6684,0,"68.8371","3.98099","144.169","-0.303112","-0.618305","-178.508"
6685,0,"68.9808","2.80253","145.1","0.267908","-2.33527","-178.562"
6686,0,"68.9438","3.85068","144.216","-0.33948","-1.01368","-178.585"
6687,0,"68.8172","3.87271","144.228","-0.321342","-0.874072","-178.635"
6688,0,"68.9518","3.69771","144.285","-0.323598","-1.00014","-178.452"
6689,0,"68.9431","2.77935","145.113","0.297058","-2.47347","-178.548"
6690,0,"68.7912","4.08091","143.969","-0.439349","-0.407827","-178.463"
6691,0,"69.0045","2.68494","145.043","0.179753","-2.37165","-178.592"
6692,0,"68.825","4.05726","144.083","-0.392866","-0.492507","-178.436"
6693,0,"68.8123","3.73657","144.251","-0.449609","-0.822617","-178.45"
6694,0,"68.7878","4.19357","144.051","-0.414103","-0.340219","-178.477"
6695,0,"69.0346","2.75345","145.109","0.247762","-2.32736","-178.579"
6696,0,"69.009","2.93019","144.978","0.236937","-2.28168","-178.571"
6697,0,"68.9608","2.90502","145.05","0.255893","-2.31681","-178.584"
6698,0,"68.7493","4.13333","144.109","-0.424238","-0.366616","-178.463"
6699,0,"68.9573","3.74286","144.336","-0.175277","-0.950697","-178.449"
6700,0,"68.9241","3.78053","144.278","-0.232888","-0.842361","-178.462"
6701,0,"68.7783","3.98029","144.215","-0.393815","-0.623106","-178.457"
6702,0,"68.9732","2.88809","144.908","0.112957","-2.10287","-178.595"
6703,0,"68.987","2.83164","144.959","0.257945","-2.31497","-178.633"
6704,0,"68.9946","2.92569","144.965","0.220793","-2.23404","-178.563"
6705,0,"69.1384","2.47955","145.08","0.288787","-2.63424","-178.587"
6706,0,"68.701","4.15577","144.111","-0.542811","-0.356243","-178.515"
6707,0,"68.8949","3.93726","144.142","-0.29867","-0.787732","-178.529"
6708,0,"68.9759","2.67953","144.993","0.229255","-2.44867","-178.589"
6709,0,"69.0103","2.91965","144.923","0.170371","-2.20636","-178.529"
6710,0,"68.8605","3.7883","144.265","-0.2522","-0.879249","-178.485"
6711,0,"68.8335","3.84597","144.202","-0.269159","-0.886221","-178.516"
6712,0,"68.9322","2.77375","145.044","0.236818","-2.38549","-178.59"
6713,0,"68.9701","2.9957","144.86","0.163591","-2.27033","-178.683"
6714,0,"69.1268","2.69351","145.14","0.319524","-2.56556","-178.503"
6715,0,"68.8168","4.00665","144.106","-0.378734","-0.530196","-178.457"
6716,0,"68.7873","4.01192","144.032","-0.467595","-0.4536","-178.466"
6717,0,"69.0267","2.86056","145.099","0.227","-2.41806","-178.539"
6718,0,"68.7839","4.0959","144.176","-0.454272","-0.544805","-178.559"
6719,0,"69.0258","2.9355","145.032","0.243428","-2.32649","-178.542"
6720,0,"69.0789","2.51654","145.269","0.231379","-2.75755","-178.613"
6721,0,"68.9444","3.74784","144.298","-0.154775","-0.990658","-178.458"
6722,0,"68.8966","2.92086","144.986","-0.00945699","-2.08148","-178.545"
