"Step","sac - train/reward_mean","sac - train/reward_mean__MIN","sac - train/reward_mean__MAX"
"1452","67.68747397725306","67.68747397725306","67.68747397725306"
"1453","68.25465361394522","68.25465361394522","68.25465361394522"
"1454","68.29665351780898","68.29665351780898","68.29665351780898"
"1455","68.54036496113123","68.54036496113123","68.54036496113123"
"1456","68.60942816964885","68.60942816964885","68.60942816964885"
"1457","68.86735032195526","68.86735032195526","68.86735032195526"
"1458","69.34732663860845","69.34732663860845","69.34732663860845"
"1459","69.52641408411155","69.52641408411155","69.52641408411155"
"1460","69.6010269321089","69.6010269321089","69.6010269321089"
"1461","69.72127430769217","69.72127430769217","69.72127430769217"
"1462","69.77985810612164","69.77985810612164","69.77985810612164"
"1463","69.89257920286221","69.89257920286221","69.89257920286221"
"1464","69.96122838598977","69.96122838598977","69.96122838598977"
"1465","70.19549601387534","70.19549601387534","70.19549601387534"
"1466","70.29064782508019","70.29064782508019","70.29064782508019"
"1467","70.41363748484825","70.41363748484825","70.41363748484825"
"1468","70.47784913405845","70.47784913405845","70.47784913405845"
"1469","70.76631508934379","70.76631508934379","70.76631508934379"
"1470","70.84812768230981","70.84812768230981","70.84812768230981"
"1471","71.00755856580635","71.00755856580635","71.00755856580635"
"1472","71.15889124294812","71.15889124294812","71.15889124294812"
"1473","71.50060282531962","71.50060282531962","71.50060282531962"
"1474","71.62007896675098","71.62007896675098","71.62007896675098"
"1475","71.73960658669307","71.73960658669307","71.73960658669307"
"1476","71.77001882675405","71.77001882675405","71.77001882675405"
"1477","71.97294841504957","71.97294841504957","71.97294841504957"
"1478","72.18027394380023","72.18027394380023","72.18027394380023"
"1479","72.26574201498714","72.26574201498714","72.26574201498714"
"1480","72.47702448087347","72.47702448087347","72.47702448087347"
"1481","72.4882428954502","72.4882428954502","72.4882428954502"
"1482","72.46679766841825","72.46679766841825","72.46679766841825"
"1483","72.41989743518303","72.41989743518303","72.41989743518303"
"1484","72.62297682840911","72.62297682840911","72.62297682840911"
"1485","72.97323145671001","72.97323145671001","72.97323145671001"
"1486","72.93072848606108","72.93072848606108","72.93072848606108"
"1487","72.88514878132099","72.88514878132099","72.88514878132099"
"1488","72.75373339108376","72.75373339108376","72.75373339108376"
"1489","72.78633676592445","72.78633676592445","72.78633676592445"
"1490","72.8282342885686","72.8282342885686","72.8282342885686"
"1491","73.0280443488499","73.0280443488499","73.0280443488499"
"1492","73.3049369036192","73.3049369036192","73.3049369036192"
"1493","73.42121379527913","73.42121379527913","73.42121379527913"
"1494","73.79785425750258","73.79785425750258","73.79785425750258"
"1495","74.13248586319106","74.13248586319106","74.13248586319106"
"1496","74.26390498045551","74.26390498045551","74.26390498045551"
"1497","74.25506452828786","74.25506452828786","74.25506452828786"
"1498","74.93560736845825","74.93560736845825","74.93560736845825"
"1499","75.8473136639094","75.8473136639094","75.8473136639094"
"1500","76.61629927008758","76.61629927008758","76.61629927008758"
"1501","77.65309118126572","77.65309118126572","77.65309118126572"
"1502","77.82570695564448","77.82570695564448","77.82570695564448"
"1503","77.92741985662207","77.92741985662207","77.92741985662207"
"1504","78.3319480006799","78.3319480006799","78.3319480006799"
"1505","78.37143910808088","78.37143910808088","78.37143910808088"
"1506","78.6568075423147","78.6568075423147","78.6568075423147"
"1507","79.14207226620702","79.14207226620702","79.14207226620702"
"1508","79.09600001898309","79.09600001898309","79.09600001898309"
"1509","79.681140841847","79.681140841847","79.681140841847"
"1510","80.5164420175959","80.5164420175959","80.5164420175959"
"1511","80.6329873664525","80.6329873664525","80.6329873664525"
"1512","81.31262380029125","81.31262380029125","81.31262380029125"
"1513","81.58777892099744","81.58777892099744","81.58777892099744"
"1514","81.6391727709682","81.6391727709682","81.6391727709682"
"1515","82.53526247550504","82.53526247550504","82.53526247550504"
"1516","83.07251893508484","83.07251893508484","83.07251893508484"
"1517","83.21353573744422","83.21353573744422","83.21353573744422"
"1518","83.13497156870788","83.13497156870788","83.13497156870788"
"1519","83.3553254117817","83.3553254117817","83.3553254117817"
"1520","84.24584566853478","84.24584566853478","84.24584566853478"
"1521","84.91871094049242","84.91871094049242","84.91871094049242"
"1522","85.01989000856597","85.01989000856597","85.01989000856597"
"1523","85.66722716289757","85.66722716289757","85.66722716289757"
"1524","86.7006600137446","86.7006600137446","86.7006600137446"
"1525","86.96424254961498","86.96424254961498","86.96424254961498"
"1526","87.76342584490496","87.76342584490496","87.76342584490496"
"1527","88.64045520224794","88.64045520224794","88.64045520224794"
"1528","88.85707828350085","88.85707828350085","88.85707828350085"
"1529","88.96086684898194","88.96086684898194","88.96086684898194"
"1530","89.15314130254741","89.15314130254741","89.15314130254741"
"1531","89.84423233065242","89.84423233065242","89.84423233065242"
"1532","90.64156636410345","90.64156636410345","90.64156636410345"
"1533","91.56200520292761","91.56200520292761","91.56200520292761"
"1534","92.48845359102961","92.48845359102961","92.48845359102961"
"1535","93.5179680679147","93.5179680679147","93.5179680679147"
"1536","94.41595891133555","94.41595891133555","94.41595891133555"
"1537","95.23328449894171","95.23328449894171","95.23328449894171"
"1538","95.65462653223301","95.65462653223301","95.65462653223301"
"1539","96.68106178399984","96.68106178399984","96.68106178399984"
"1540","97.8513596872647","97.8513596872647","97.8513596872647"
"1541","98.98273715863579","98.98273715863579","98.98273715863579"
"1542","99.85819717333295","99.85819717333295","99.85819717333295"
"1543","100.8060790901642","100.8060790901642","100.8060790901642"
"1544","101.9165884675143","101.9165884675143","101.9165884675143"
"1545","102.93744365140206","102.93744365140206","102.93744365140206"
"1546","104.04154665974777","104.04154665974777","104.04154665974777"
"1547","104.28615250795025","104.28615250795025","104.28615250795025"
"1548","105.06582878846609","105.06582878846609","105.06582878846609"
"1549","106.04777290343009","106.04777290343009","106.04777290343009"
"1550","107.12347867051773","107.12347867051773","107.12347867051773"
"1551","108.23189023881386","108.23189023881386","108.23189023881386"
"1552","108.4753055796137","108.4753055796137","108.4753055796137"
"1553","108.02094655008223","108.02094655008223","108.02094655008223"
"1554","108.94724957297956","108.94724957297956","108.94724957297956"
"1555","110.27270033219764","110.27270033219764","110.27270033219764"
"1556","111.45550316192144","111.45550316192144","111.45550316192144"
"1557","112.21220004819268","112.21220004819268","112.21220004819268"
"1558","112.0826190316298","112.0826190316298","112.0826190316298"
"1559","113.07943286240035","113.07943286240035","113.07943286240035"
"1560","114.09068773467028","114.09068773467028","114.09068773467028"
"1561","114.71926533553683","114.71926533553683","114.71926533553683"
"1562","115.45206363404104","115.45206363404104","115.45206363404104"
"1563","116.35115821824576","116.35115821824576","116.35115821824576"
"1564","116.10556557464814","116.10556557464814","116.10556557464814"
"1565","117.01435318855037","117.01435318855037","117.01435318855037"
"1566","118.10792377601778","118.10792377601778","118.10792377601778"
"1567","119.08767958968579","119.08767958968579","119.08767958968579"
"1568","119.33551654235627","119.33551654235627","119.33551654235627"
"1569","120.1069368632364","120.1069368632364","120.1069368632364"
"1570","120.95896187193394","120.95896187193394","120.95896187193394"
"1571","121.75514915622007","121.75514915622007","121.75514915622007"
"1572","122.29681182452877","122.29681182452877","122.29681182452877"
"1573","123.07179983643982","123.07179983643982","123.07179983643982"
"1574","124.10720173975155","124.10720173975155","124.10720173975155"
"1575","124.88701680371531","124.88701680371531","124.88701680371531"
"1576","125.67871401245233","125.67871401245233","125.67871401245233"
"1577","126.33980430815245","126.33980430815245","126.33980430815245"
"1578","127.03457556312547","127.03457556312547","127.03457556312547"
"1579","128.04973653786809","128.04973653786809","128.04973653786809"
"1580","128.84387672304868","128.84387672304868","128.84387672304868"
"1581","129.5769795520072","129.5769795520072","129.5769795520072"
"1582","130.2738359773157","130.2738359773157","130.2738359773157"
"1583","130.7592912573552","130.7592912573552","130.7592912573552"
"1584","131.08255233350715","131.08255233350715","131.08255233350715"
"1585","131.86648492657852","131.86648492657852","131.86648492657852"
"1586","133.31230044164968","133.31230044164968","133.31230044164968"
"1587","134.15270477532215","134.15270477532215","134.15270477532215"
"1588","135.87614772385726","135.87614772385726","135.87614772385726"
"1589","136.7589798786961","136.7589798786961","136.7589798786961"
"1590","138.38947707491502","138.38947707491502","138.38947707491502"
"1591","139.3354819570998","139.3354819570998","139.3354819570998"
"1592","140.75763209572568","140.75763209572568","140.75763209572568"
"1593","142.18599251636854","142.18599251636854","142.18599251636854"
"1594","143.4087426391491","143.4087426391491","143.4087426391491"
"1595","144.56186780550195","144.56186780550195","144.56186780550195"
"1596","145.6334864637596","145.6334864637596","145.6334864637596"
"1597","146.37796908144747","146.37796908144747","146.37796908144747"
"1598","147.30317023853942","147.30317023853942","147.30317023853942"
"1599","147.41391359239057","147.41391359239057","147.41391359239057"
"1600","147.78704464519566","147.78704464519566","147.78704464519566"
"1601","148.93126504740383","148.93126504740383","148.93126504740383"
"1602","149.9702454842784","149.9702454842784","149.9702454842784"
"1603","151.16156427157748","151.16156427157748","151.16156427157748"
"1604","152.11124583058697","152.11124583058697","152.11124583058697"
"1605","153.22352272776826","153.22352272776826","153.22352272776826"
"1606","154.1821439803537","154.1821439803537","154.1821439803537"
"1607","154.88937062948065","154.88937062948065","154.88937062948065"
"1608","155.25713951404262","155.25713951404262","155.25713951404262"
"1609","155.90921270423974","155.90921270423974","155.90921270423974"
"1610","156.52499218320602","156.52499218320602","156.52499218320602"
"1611","157.6299107245741","157.6299107245741","157.6299107245741"
"1612","158.5860919520906","158.5860919520906","158.5860919520906"
"1613","159.7132714054426","159.7132714054426","159.7132714054426"
"1614","160.90393140380922","160.90393140380922","160.90393140380922"
"1615","161.4950945950417","161.4950945950417","161.4950945950417"
"1616","161.9381257032441","161.9381257032441","161.9381257032441"
"1617","163.2281627871493","163.2281627871493","163.2281627871493"
"1618","162.77781133198715","162.77781133198715","162.77781133198715"
"1619","163.9935948451406","163.9935948451406","163.9935948451406"
"1620","164.5296355003242","164.5296355003242","164.5296355003242"
"1621","165.5666741340586","165.5666741340586","165.5666741340586"
"1622","165.71644620927228","165.71644620927228","165.71644620927228"
"1623","166.0709747388325","166.0709747388325","166.0709747388325"
"1624","166.22124913742945","166.22124913742945","166.22124913742945"
"1625","167.2339116950444","167.2339116950444","167.2339116950444"
"1626","167.52334525805145","167.52334525805145","167.52334525805145"
"1627","167.961917759722","167.961917759722","167.961917759722"
"1628","167.65412192706196","167.65412192706196","167.65412192706196"
"1629","168.83250118551487","168.83250118551487","168.83250118551487"
"1630","170.15277597653392","170.15277597653392","170.15277597653392"
"1631","170.8296201425762","170.8296201425762","170.8296201425762"
"1632","171.33502890946755","171.33502890946755","171.33502890946755"
"1633","171.66909011962304","171.66909011962304","171.66909011962304"
"1634","172.31777134358128","172.31777134358128","172.31777134358128"
"1635","172.6985256184446","172.6985256184446","172.6985256184446"
"1636","173.0477464523161","173.0477464523161","173.0477464523161"
"1637","173.51912598157887","173.51912598157887","173.51912598157887"
"1638","174.3117662261354","174.3117662261354","174.3117662261354"
"1639","174.88889558160653","174.88889558160653","174.88889558160653"
"1640","175.34124636119904","175.34124636119904","175.34124636119904"
"1641","175.90284327503036","175.90284327503036","175.90284327503036"
"1642","176.3130370830346","176.3130370830346","176.3130370830346"
"1643","177.10309174348808","177.10309174348808","177.10309174348808"
"1644","177.7813252308194","177.7813252308194","177.7813252308194"
"1645","178.2724303039353","178.2724303039353","178.2724303039353"
"1646","178.77797259035552","178.77797259035552","178.77797259035552"
"1647","179.81708551152641","179.81708551152641","179.81708551152641"
"1648","180.30619899072425","180.30619899072425","180.30619899072425"
"1649","180.63764886847903","180.63764886847903","180.63764886847903"
"1650","180.8700863180889","180.8700863180889","180.8700863180889"
"1651","180.95207950837653","180.95207950837653","180.95207950837653"
"1652","181.89234857626002","181.89234857626002","181.89234857626002"
"1653","183.4548057514473","183.4548057514473","183.4548057514473"
"1654","184.01731234301323","184.01731234301323","184.01731234301323"
"1655","184.12230294162148","184.12230294162148","184.12230294162148"
"1656","184.01901179394892","184.01901179394892","184.01901179394892"
"1657","184.64654426316008","184.64654426316008","184.64654426316008"
"1658","186.11040043231307","186.11040043231307","186.11040043231307"
"1659","186.7817444317605","186.7817444317605","186.7817444317605"
"1660","187.1613810829379","187.1613810829379","187.1613810829379"
"1661","187.96807492618015","187.96807492618015","187.96807492618015"
"1662","188.73333681816501","188.73333681816501","188.73333681816501"
"1663","189.17967233948252","189.17967233948252","189.17967233948252"
"1664","190.83526667565883","190.83526667565883","190.83526667565883"
"1665","191.23506228985107","191.23506228985107","191.23506228985107"
"1666","191.46422677788726","191.46422677788726","191.46422677788726"
"1667","191.87873476708617","191.87873476708617","191.87873476708617"
"1668","193.00466813959957","193.00466813959957","193.00466813959957"
"1669","193.55205382892473","193.55205382892473","193.55205382892473"
"1670","194.13838439130765","194.13838439130765","194.13838439130765"
"1671","194.61682702526062","194.61682702526062","194.61682702526062"
"1672","195.48291295090067","195.48291295090067","195.48291295090067"
"1673","195.92622939674027","195.92622939674027","195.92622939674027"
"1674","196.21192588213674","196.21192588213674","196.21192588213674"
"1675","196.70366130384636","196.70366130384636","196.70366130384636"
"1676","197.38691152573583","197.38691152573583","197.38691152573583"
"1677","198.27823569041811","198.27823569041811","198.27823569041811"
"1678","198.90825910132048","198.90825910132048","198.90825910132048"
"1679","199.0779004849472","199.0779004849472","199.0779004849472"
"1680","199.6824498186751","199.6824498186751","199.6824498186751"
"1681","200.3436960916294","200.3436960916294","200.3436960916294"
"1682","200.887608554771","200.887608554771","200.887608554771"
"1683","201.64110445729253","201.64110445729253","201.64110445729253"
"1684","202.75519631566218","202.75519631566218","202.75519631566218"
"1685","203.15789271727058","203.15789271727058","203.15789271727058"
"1686","203.11129772626649","203.11129772626649","203.11129772626649"
"1687","203.83900685552362","203.83900685552362","203.83900685552362"
"1688","203.57995840800083","203.57995840800083","203.57995840800083"
"1689","203.4152206063489","203.4152206063489","203.4152206063489"
"1690","202.65418279943376","202.65418279943376","202.65418279943376"
"1691","202.99551631487105","202.99551631487105","202.99551631487105"
"1692","202.83739272243474","202.83739272243474","202.83739272243474"
"1693","202.85320270143828","202.85320270143828","202.85320270143828"
"1694","203.18108828355645","203.18108828355645","203.18108828355645"
"1695","203.124986556285","203.124986556285","203.124986556285"
"1696","203.17632125254576","203.17632125254576","203.17632125254576"
"1697","203.7930907916659","203.7930907916659","203.7930907916659"
"1698","202.98751847193432","202.98751847193432","202.98751847193432"
"1699","203.4629402323425","203.4629402323425","203.4629402323425"
"1700","203.73361562264938","203.73361562264938","203.73361562264938"
"1701","203.149686728463","203.149686728463","203.149686728463"
"1702","202.99557234611856","202.99557234611856","202.99557234611856"
"1703","202.3283450749659","202.3283450749659","202.3283450749659"
"1704","202.23303916037577","202.23303916037577","202.23303916037577"
"1705","202.29879901483218","202.29879901483218","202.29879901483218"
"1706","202.22542196237745","202.22542196237745","202.22542196237745"
"1707","201.90684589715005","201.90684589715005","201.90684589715005"
"1708","202.79633298620843","202.79633298620843","202.79633298620843"
"1709","202.80668280228826","202.80668280228826","202.80668280228826"
"1710","202.73658215335425","202.73658215335425","202.73658215335425"
"1711","202.69041414771317","202.69041414771317","202.69041414771317"
"1712","202.8613064312175","202.8613064312175","202.8613064312175"
"1713","202.76364208103246","202.76364208103246","202.76364208103246"
"1714","202.77701919327345","202.77701919327345","202.77701919327345"
"1715","202.902328025529","202.902328025529","202.902328025529"
"1716","203.0983822133721","203.0983822133721","203.0983822133721"
"1717","202.75643879054377","202.75643879054377","202.75643879054377"
"1718","204.53418766568385","204.53418766568385","204.53418766568385"
"1719","204.50676733894244","204.50676733894244","204.50676733894244"
"1720","204.41751818194317","204.41751818194317","204.41751818194317"
"1721","204.24129663598055","204.24129663598055","204.24129663598055"
"1722","205.0497533813768","205.0497533813768","205.0497533813768"
"1723","205.39730779938836","205.39730779938836","205.39730779938836"
"1724","205.6444400465439","205.6444400465439","205.6444400465439"
"1725","205.35397122497176","205.35397122497176","205.35397122497176"
"1726","205.24348760761058","205.24348760761058","205.24348760761058"
"1727","205.32212345630194","205.32212345630194","205.32212345630194"
"1728","206.56806991912686","206.56806991912686","206.56806991912686"
"1729","206.439982582785","206.439982582785","206.439982582785"
"1730","206.39502759924886","206.39502759924886","206.39502759924886"
"1731","206.50762407592293","206.50762407592293","206.50762407592293"
"1732","206.2758279923818","206.2758279923818","206.2758279923818"
"1733","206.27855922808433","206.27855922808433","206.27855922808433"
"1734","205.97766662255424","205.97766662255424","205.97766662255424"
"1735","205.98542093296797","205.98542093296797","205.98542093296797"
"1736","206.1516832777651","206.1516832777651","206.1516832777651"
"1737","206.003763427425","206.003763427425","206.003763427425"
"1738","206.10104522245265","206.10104522245265","206.10104522245265"
"1739","205.51899548496615","205.51899548496615","205.51899548496615"
"1740","205.4506909513453","205.4506909513453","205.4506909513453"
"1741","205.34000412302586","205.34000412302586","205.34000412302586"
"1742","205.42719794732082","205.42719794732082","205.42719794732082"
"1743","205.18083644445085","205.18083644445085","205.18083644445085"
"1744","204.5173117726532","204.5173117726532","204.5173117726532"
"1745","204.42941890201035","204.42941890201035","204.42941890201035"
"1746","204.25278319715494","204.25278319715494","204.25278319715494"
"1747","204.27294136342564","204.27294136342564","204.27294136342564"
"1748","204.36905981468473","204.36905981468473","204.36905981468473"
"1749","204.32013465565834","204.32013465565834","204.32013465565834"
"1750","203.86817819332907","203.86817819332907","203.86817819332907"
"1751","203.71680548191566","203.71680548191566","203.71680548191566"
"1752","203.8597919960742","203.8597919960742","203.8597919960742"
"1753","203.79181085277378","203.79181085277378","203.79181085277378"
"1754","203.27072719282967","203.27072719282967","203.27072719282967"
"1755","203.09205620937544","203.09205620937544","203.09205620937544"
"1756","203.08029665242444","203.08029665242444","203.08029665242444"
"1757","202.56444147513974","202.56444147513974","202.56444147513974"
"1758","201.90857174496895","201.90857174496895","201.90857174496895"
"1759","201.1389001922679","201.1389001922679","201.1389001922679"
"1760","200.54039604175108","200.54039604175108","200.54039604175108"
"1761","200.4355469517081","200.4355469517081","200.4355469517081"
"1762","199.72193004700793","199.72193004700793","199.72193004700793"
"1763","199.6797863837138","199.6797863837138","199.6797863837138"
"1764","199.43880902763382","199.43880902763382","199.43880902763382"
"1765","199.3883572250504","199.3883572250504","199.3883572250504"
"1766","199.3555943155747","199.3555943155747","199.3555943155747"
"1767","199.17562423117852","199.17562423117852","199.17562423117852"
"1768","199.20424488295262","199.20424488295262","199.20424488295262"
"1769","199.44051777103843","199.44051777103843","199.44051777103843"
"1770","199.1897155295957","199.1897155295957","199.1897155295957"
"1771","199.3231658714723","199.3231658714723","199.3231658714723"
"1772","199.19129235316927","199.19129235316927","199.19129235316927"
"1773","199.2100052152008","199.2100052152008","199.2100052152008"
"1774","199.35735769988895","199.35735769988895","199.35735769988895"
"1775","199.50144704778606","199.50144704778606","199.50144704778606"
"1776","199.3027990310725","199.3027990310725","199.3027990310725"
"1777","199.04407489648017","199.04407489648017","199.04407489648017"
"1778","198.99959439374433","198.99959439374433","198.99959439374433"
"1779","199.21431119704081","199.21431119704081","199.21431119704081"
"1780","199.2321024495426","199.2321024495426","199.2321024495426"
"1781","199.05731746170306","199.05731746170306","199.05731746170306"
"1782","199.30232264190082","199.30232264190082","199.30232264190082"
"1783","199.39113243037937","199.39113243037937","199.39113243037937"
"1784","199.25305093933466","199.25305093933466","199.25305093933466"
"1785","199.23478685172842","199.23478685172842","199.23478685172842"
"1786","199.26298631903353","199.26298631903353","199.26298631903353"
"1787","199.11740802045549","199.11740802045549","199.11740802045549"
"1788","199.21544338848776","199.21544338848776","199.21544338848776"
"1789","199.76842322511467","199.76842322511467","199.76842322511467"
"1790","200.37087368066292","200.37087368066292","200.37087368066292"
"1791","200.46949266785813","200.46949266785813","200.46949266785813"
"1792","200.53934606771975","200.53934606771975","200.53934606771975"
"1793","200.29176585035165","200.29176585035165","200.29176585035165"
"1794","200.10394047604873","200.10394047604873","200.10394047604873"
"1795","200.07545849190095","200.07545849190095","200.07545849190095"
"1796","200.3021114412998","200.3021114412998","200.3021114412998"
"1797","200.4164974266244","200.4164974266244","200.4164974266244"
"1798","201.13446192550938","201.13446192550938","201.13446192550938"
"1799","201.65684200589078","201.65684200589078","201.65684200589078"
"1800","201.53572375206278","201.53572375206278","201.53572375206278"
"1801","201.6786029860424","201.6786029860424","201.6786029860424"
"1802","202.41060641044285","202.41060641044285","202.41060641044285"
"1803","203.3023616464669","203.3023616464669","203.3023616464669"
"1804","203.41718905066605","203.41718905066605","203.41718905066605"
"1805","203.70948429301615","203.70948429301615","203.70948429301615"
"1806","204.03537400013067","204.03537400013067","204.03537400013067"
"1807","204.8242796342098","204.8242796342098","204.8242796342098"
"1808","205.2023084257194","205.2023084257194","205.2023084257194"
"1809","205.55804438324122","205.55804438324122","205.55804438324122"
"1810","205.80510523421165","205.80510523421165","205.80510523421165"
"1811","206.15828917786655","206.15828917786655","206.15828917786655"
"1812","206.57836421866145","206.57836421866145","206.57836421866145"
"1813","206.96622520256963","206.96622520256963","206.96622520256963"
"1814","207.19604052371753","207.19604052371753","207.19604052371753"
"1815","207.49336516188865","207.49336516188865","207.49336516188865"
"1816","207.85453996755822","207.85453996755822","207.85453996755822"
"1817","208.5105426435167","208.5105426435167","208.5105426435167"
"1818","208.7972987022245","208.7972987022245","208.7972987022245"
"1819","209.1429155013984","209.1429155013984","209.1429155013984"
"1820","209.45019534619175","209.45019534619175","209.45019534619175"
"1821","209.81261788703617","209.81261788703617","209.81261788703617"
"1822","210.28419915200328","210.28419915200328","210.28419915200328"
"1823","210.25500740134274","210.25500740134274","210.25500740134274"
"1824","210.41242246252602","210.41242246252602","210.41242246252602"
"1825","211.09090774485958","211.09090774485958","211.09090774485958"
"1826","211.68840403369046","211.68840403369046","211.68840403369046"
"1827","211.9517734025215","211.9517734025215","211.9517734025215"
"1828","212.71534365924833","212.71534365924833","212.71534365924833"
"1829","213.00941321191203","213.00941321191203","213.00941321191203"
"1830","213.20205989805808","213.20205989805808","213.20205989805808"
"1831","213.5208057836519","213.5208057836519","213.5208057836519"
"1832","213.73780657578084","213.73780657578084","213.73780657578084"
"1833","214.1718092953722","214.1718092953722","214.1718092953722"
"1834","214.7014216834522","214.7014216834522","214.7014216834522"
"1835","215.148818001303","215.148818001303","215.148818001303"
"1836","215.21429609895975","215.21429609895975","215.21429609895975"
"1837","215.28507167244155","215.28507167244155","215.28507167244155"
"1838","215.53181078845927","215.53181078845927","215.53181078845927"
"1839","216.0027633961133","216.0027633961133","216.0027633961133"
"1840","216.3509197422565","216.3509197422565","216.3509197422565"
"1841","216.53227987537917","216.53227987537917","216.53227987537917"
"1842","216.4993334537634","216.4993334537634","216.4993334537634"
"1843","216.6678613898001","216.6678613898001","216.6678613898001"
"1844","216.97357864000193","216.97357864000193","216.97357864000193"
"1845","217.0363476118265","217.0363476118265","217.0363476118265"
"1846","217.29488601751683","217.29488601751683","217.29488601751683"
"1847","217.53632650697196","217.53632650697196","217.53632650697196"
"1848","217.66492025688814","217.66492025688814","217.66492025688814"
"1849","217.83612163622922","217.83612163622922","217.83612163622922"
"1850","218.50311163278587","218.50311163278587","218.50311163278587"
"1851","218.860113992712","218.860113992712","218.860113992712"
"1852","219.24334736764663","219.24334736764663","219.24334736764663"
"1853","219.30919886402785","219.30919886402785","219.30919886402785"
"1854","220.00444200439844","220.00444200439844","220.00444200439844"
"1855","220.43826275147032","220.43826275147032","220.43826275147032"
"1856","221.42165724904743","221.42165724904743","221.42165724904743"
"1857","222.11621518393514","222.11621518393514","222.11621518393514"
"1858","223.05880669167732","223.05880669167732","223.05880669167732"
"1859","223.99954124580603","223.99954124580603","223.99954124580603"
"1860","224.53010879576672","224.53010879576672","224.53010879576672"
"1861","224.86030460645443","224.86030460645443","224.86030460645443"
"1862","225.60445467514452","225.60445467514452","225.60445467514452"
"1863","225.9018962924974","225.9018962924974","225.9018962924974"
"1864","226.30767322087195","226.30767322087195","226.30767322087195"
"1865","226.53991733947302","226.53991733947302","226.53991733947302"
"1866","226.70119273490738","226.70119273490738","226.70119273490738"
"1867","226.85633130380418","226.85633130380418","226.85633130380418"
"1868","226.8570256160153","226.8570256160153","226.8570256160153"
"1869","226.61634621664416","226.61634621664416","226.61634621664416"
"1870","227.0242498051608","227.0242498051608","227.0242498051608"
"1871","227.14849087559153","227.14849087559153","227.14849087559153"
"1872","227.20085210955236","227.20085210955236","227.20085210955236"
"1873","227.49801598472988","227.49801598472988","227.49801598472988"
"1874","227.69759814240504","227.69759814240504","227.69759814240504"
"1875","227.75558019857388","227.75558019857388","227.75558019857388"
"1876","228.09667984374335","228.09667984374335","228.09667984374335"
"1877","228.09732451947872","228.09732451947872","228.09732451947872"
"1878","228.42568872047588","228.42568872047588","228.42568872047588"
"1879","228.63267301971092","228.63267301971092","228.63267301971092"
"1880","228.9299430136429","228.9299430136429","228.9299430136429"
"1881","229.3279148999136","229.3279148999136","229.3279148999136"
"1882","229.39769288356416","229.39769288356416","229.39769288356416"
"1883","229.6689522313606","229.6689522313606","229.6689522313606"
"1884","229.73740032709668","229.73740032709668","229.73740032709668"
"1885","230.2257224090863","230.2257224090863","230.2257224090863"
"1886","230.46310380049982","230.46310380049982","230.46310380049982"
"1887","230.77501901208424","230.77501901208424","230.77501901208424"
"1888","230.9080866974313","230.9080866974313","230.9080866974313"
"1889","231.20157887345647","231.20157887345647","231.20157887345647"
"1890","231.5371146926703","231.5371146926703","231.5371146926703"
"1891","231.802526166779","231.802526166779","231.802526166779"
"1892","232.04810146965553","232.04810146965553","232.04810146965553"
"1893","232.14446172387804","232.14446172387804","232.14446172387804"
"1894","232.3793621004862","232.3793621004862","232.3793621004862"
"1895","232.76065973747754","232.76065973747754","232.76065973747754"
"1896","233.04749621413882","233.04749621413882","233.04749621413882"
"1897","233.28943248078926","233.28943248078926","233.28943248078926"
"1898","233.5307087280485","233.5307087280485","233.5307087280485"
"1899","233.40189558067127","233.40189558067127","233.40189558067127"
"1900","233.68981695995433","233.68981695995433","233.68981695995433"
"1901","233.95882290324894","233.95882290324894","233.95882290324894"
"1902","233.98391661439788","233.98391661439788","233.98391661439788"
"1903","234.28353372141254","234.28353372141254","234.28353372141254"
"1904","234.39065747987945","234.39065747987945","234.39065747987945"
"1905","234.4805538123427","234.4805538123427","234.4805538123427"
"1906","234.5703288863832","234.5703288863832","234.5703288863832"
"1907","234.36544071691577","234.36544071691577","234.36544071691577"
"1908","234.31414715450722","234.31414715450722","234.31414715450722"
"1909","234.4175690488564","234.4175690488564","234.4175690488564"
"1910","234.56996459294112","234.56996459294112","234.56996459294112"
"1911","234.73721558840944","234.73721558840944","234.73721558840944"
"1912","234.66896399811375","234.66896399811375","234.66896399811375"
"1913","234.57635262161958","234.57635262161958","234.57635262161958"
"1914","234.61747406321112","234.61747406321112","234.61747406321112"
"1915","234.47227332910057","234.47227332910057","234.47227332910057"
"1916","234.34858651648275","234.34858651648275","234.34858651648275"
"1917","234.4434098872263","234.4434098872263","234.4434098872263"
"1918","234.43265100204385","234.43265100204385","234.43265100204385"
"1919","234.49833822240586","234.49833822240586","234.49833822240586"
"1920","234.752294945647","234.752294945647","234.752294945647"
"1921","234.93529140125028","234.93529140125028","234.93529140125028"
"1922","235.25873252339662","235.25873252339662","235.25873252339662"
"1923","235.55080282693729","235.55080282693729","235.55080282693729"
"1924","235.4302030535508","235.4302030535508","235.4302030535508"
"1925","235.72475919442252","235.72475919442252","235.72475919442252"
"1926","235.80541003910824","235.80541003910824","235.80541003910824"
"1927","235.98800950463863","235.98800950463863","235.98800950463863"
"1928","235.70217123162934","235.70217123162934","235.70217123162934"
"1929","235.86114316164515","235.86114316164515","235.86114316164515"
"1930","236.13054303741083","236.13054303741083","236.13054303741083"
"1931","236.05460829682647","236.05460829682647","236.05460829682647"
"1932","236.27282220190392","236.27282220190392","236.27282220190392"
"1933","236.14016525559128","236.14016525559128","236.14016525559128"
