x,y,theta,velocity
-55.437250,75.256140,-1.311293,
-55.354629,75.074422,-1.138386,
-55.272006,74.892328,-1.176549,
-55.191371,74.709330,-1.132040,
-55.103357,74.529759,-1.092650,
-55.013448,74.351131,-1.085559,
-54.917389,74.175742,-1.038411,
-54.818114,74.002153,-1.085218,
-54.726307,73.824494,-1.125451,
-54.636624,73.645766,-1.125253,
-54.546962,73.467027,-1.124712,
-54.457711,73.288088,-1.130213,
-54.361414,73.112927,-1.014419,
-54.256903,72.942409,-1.025680,
-54.158635,72.768239,-1.071077,
-54.066865,72.590626,-1.074360,
-53.963813,72.419286,-1.019315,
-53.860591,72.248008,-1.053046,
-53.764078,72.072870,-1.131365,
-53.670412,71.896356,-0.995468,
-53.563848,71.727127,-1.036143,
-53.463153,71.554337,-1.057347,
-53.364882,71.380159,-1.020768,
-53.259517,71.210206,-1.052075,
-53.160107,71.036661,-1.049007,
-53.055944,70.865959,-1.000252,
-52.953414,70.694284,-1.052101,
-52.852977,70.521339,-1.030252,
-52.746027,70.352367,-0.991731,
-52.641720,70.181728,-1.013547,
-52.534972,70.012603,-1.000419,
-52.428798,69.843123,-1.044914,
-52.328983,69.669813,-1.049054,
-52.225249,69.498849,-1.018395,
-52.122926,69.327037,-1.051623,
-52.023578,69.153480,-1.014421,
-51.918431,68.983351,-1.019174,
-51.812014,68.814020,-1.000252,
-51.705450,68.644810,-1.022669,
-51.598386,68.475890,-0.994856,
-51.490948,68.307211,-1.031139,
-51.389688,68.134752,-1.052101,
-51.288100,67.962516,-1.009962,
-51.182245,67.792827,-1.015638,
-51.075479,67.623712,-1.000252,
-50.970058,67.453792,-1.024548,
-50.864895,67.283678,-0.996307,
-50.756864,67.115367,-1.005063,
-50.654558,66.943548,-1.050567,
-50.553377,66.771063,-1.015486,
-50.448370,66.600847,-1.016484,
-50.341643,66.431715,-0.987980,
-50.237181,66.261199,-1.030621,
-50.133386,66.090262,-1.003951,
-50.026269,65.921365,-1.006455,
-49.924782,65.749049,-1.068667,
-49.820314,65.578577,-1.005417,
-49.716054,65.407914,-1.045381,
-49.615853,65.234834,-1.021335,
-49.510209,65.065016,-1.015638,
-49.404337,64.895337,-1.009962,
-49.297298,64.726421,-1.037705,
-49.194173,64.555063,-1.019048,
-49.086926,64.386261,-1.003231,
-48.981764,64.216178,-1.040392,
-48.881730,64.042994,-1.049494,
-48.776440,63.872955,-1.018910,
-48.670921,63.703059,-1.003184,
-48.564081,63.534024,-1.027094,
-48.461461,63.362370,-0.987098,
-48.350314,63.196101,-0.977725,
-48.239894,63.029350,-0.998635,
-48.133229,62.860182,-1.020534,
-48.031748,62.687856,-1.051918,
-47.925848,62.518277,-0.985135,
-47.815507,62.351469,-0.986457,
-47.705178,62.184654,-0.986457,
-47.594285,62.018214,-0.972865,
-47.482222,61.852559,-0.978414,
-47.371553,61.685969,-0.988148,
-47.261904,61.518706,-0.986457,
-47.151548,61.351909,-0.985135,
-47.036164,61.188613,-0.924302,
-46.917951,61.027309,-0.957494,
-46.804010,60.862943,-0.957690,
-46.688579,60.699617,-0.953808,
-46.567579,60.540383,-0.921246,
-46.449598,60.378928,-0.921173,
-46.328087,60.220074,-0.914370,
-46.207591,60.060473,-0.950110,
-46.089579,59.899023,-0.906750,
-45.967638,59.740520,-0.932871,
-45.849011,59.579516,-0.912508,
-45.726850,59.421166,-0.955750,
-45.606796,59.261280,-0.879962,
-45.478612,59.107767,-0.861067,
-45.352794,58.952380,-0.939584,
-45.234234,58.791310,-0.934238,
-45.111234,58.633609,-0.932357,
-44.991547,58.473432,-0.902230,
-44.863831,58.319548,-0.844955,
-44.731871,58.169268,-0.890318,
-44.609176,58.011351,-0.906761,
-44.483371,57.855895,-0.879944,
-44.352875,57.704351,-0.863934,
-44.231078,57.545963,-0.897655,
-44.102985,57.392397,-0.864614,
-43.971044,57.242093,-0.852840,
-43.843071,57.088499,-0.946427,
-43.720757,56.930336,-0.883165,
-43.591381,56.777829,-0.861511,
-43.458846,56.628059,-0.856961,
-43.336478,56.470051,-0.898991,
-43.207579,56.317162,-0.848308,
-43.075073,56.167356,-0.840857,
-42.940982,56.018977,-0.856689,
-42.818588,55.860916,-0.892196,
-42.691806,55.706248,-0.871809,
-42.560458,55.555455,-0.841169,
-42.430683,55.403418,-0.919706,
-42.304749,55.248134,-0.866423,
-42.172266,55.098307,-0.844304,
-42.040350,54.947989,-0.859449,
-41.917051,54.790683,-0.912476,
-41.791549,54.635004,-0.875334,
-41.660593,54.483848,-0.839796,
-41.528460,54.333729,-0.863516,
-41.407274,54.174847,-0.848977,
-41.273891,54.025829,-0.832825,
-41.140896,53.876461,-0.846528,
-41.009064,53.726079,-0.871623,
-40.887330,53.567542,-0.885950,
-40.757437,53.415486,-0.847557,
-40.624868,53.265736,-0.840026,
-40.491842,53.116405,-0.875239,
-40.368917,52.958680,-0.873033,
-40.239756,52.805986,-0.857315,
-40.107738,52.655761,-0.837513,
-39.972456,52.508462,-0.823728,
-39.848039,52.351935,-0.891724,
-39.715923,52.201800,-0.837763,
-39.582456,52.052850,-0.842531,
-39.448904,51.903975,-0.837432,
-39.314846,51.755626,-0.887057,
-39.190024,51.599446,-0.851592,
-39.057149,51.449973,-0.837169,
-38.923784,51.300930,-0.842433,
-38.789896,51.152361,-0.823697,
-38.658148,51.002062,-0.930809,
