x,y,theta,velocity
34.743062,111.529103,-2.640419,
34.673840,111.489201,-2.643780,
34.604375,111.449693,-2.630220,
34.534582,111.410596,-2.620298,
34.465164,111.370832,-2.622328,
34.396571,111.329711,-2.650504,
34.326630,111.290883,-2.606189,
34.258072,111.249656,-2.599234,
34.188030,111.211028,-2.677460,
34.118671,111.171297,-2.643780,
34.050260,111.129898,-2.624171,
33.980594,111.090571,-2.622256,
33.911621,111.050059,-2.580462,
33.843128,111.008872,-2.608807,
33.774363,110.968026,-2.589581,
33.705850,110.926732,-2.620119,
33.636345,110.887250,-2.553693,
33.567487,110.846594,-2.578075,
33.499361,110.804668,-2.617341,
33.430438,110.764063,-2.593085,
33.361857,110.722905,-2.643780,
33.294298,110.680105,-2.576874,
33.225694,110.638962,-2.611824,
33.157300,110.597490,-2.568115,
33.088314,110.557000,-2.600221,
33.019591,110.516161,-2.647085,
32.951224,110.474686,-2.576800,
32.883744,110.431716,-2.571905,
32.815790,110.389615,-2.637182,
32.748291,110.346703,-2.569211,
32.680981,110.303470,-2.582181,
32.612693,110.261867,-2.570851,
32.545254,110.218832,-2.573780,
32.476657,110.177766,-2.572763,
32.409182,110.134787,-2.572763,
32.341484,110.092234,-2.643780,
32.274083,110.049193,-2.566611,
32.206887,110.005780,-2.567475,
32.139800,109.962198,-2.562026,
32.071970,109.919863,-2.598132,
32.004684,109.876607,-2.562026,
31.937601,109.833020,-2.567475,
31.870452,109.789534,-2.571230,
31.802388,109.747596,-2.572289,
31.735731,109.703363,-2.551271,
31.669246,109.658868,-2.551439,
31.602511,109.614750,-2.561903,
31.535920,109.570415,-2.553419,
31.469444,109.525907,-2.552750,
31.402846,109.481584,-2.561414,
31.336114,109.437461,-2.552750,
31.268334,109.395043,-2.606149,
31.202705,109.349320,-2.514048,
31.136505,109.304433,-2.557117,
31.069986,109.259990,-2.550320,
31.003588,109.215366,-2.551512,
30.937048,109.170955,-2.563066,
30.870452,109.126629,-2.549706,
30.803964,109.082138,-2.552750,
30.737376,109.037799,-2.559729,
30.670947,108.993229,-2.528056,
30.606169,108.946367,-2.548027,
30.539886,108.901573,-2.541438,
30.473858,108.856404,-2.542051,
30.407680,108.811453,-2.548450,
30.342580,108.765054,-2.473720,
30.276812,108.719510,-2.534765,
30.211051,108.673952,-2.538862,
30.144876,108.629003,-2.513732,
30.079948,108.582324,-2.538659,
30.014668,108.536091,-2.511034,
29.949528,108.489690,-2.548450,
